"","Type","Degree","Betweenness","Closeness"
"7037","Total Data",8,0,NA
"7038","Total Data",32,16531.4896158102,NA
"7039","Total Data",4,0,NA
"7040","Total Data",31,28495.7876235844,NA
"7041","Total Data",23,22399.6996804492,NA
"7042","Total Data",1,0,NA
"7043","Total Data",33,14515.4086383824,NA
"7044","Total Data",3,0,NA
"7045","Total Data",13,8132.92207792208,NA
"7046","Total Data",5,0,NA
"7047","Total Data",2,0,NA
"7048","Total Data",5,0,NA
"7049","Total Data",5,0,NA
"7050","Total Data",3,0,NA
"7051","Total Data",4,0,NA
"7052","Total Data",5,0,NA
"7053","Total Data",2,0,NA
"7054","Total Data",3,0,NA
"7055","Total Data",32,144609.307558546,NA
"7056","Total Data",4,0,NA
"7057","Total Data",4,0,NA
"7058","Total Data",2,0,NA
"7059","Total Data",2,0,NA
"7060","Total Data",4,0,NA
"7061","Total Data",4,0,NA
"7062","Total Data",4,0,NA
"7063","Total Data",4,0,NA
"7064","Total Data",4,0,NA
"7065","Total Data",4,0,NA
"7066","Total Data",4,0,NA
"7067","Total Data",4,0,NA
"7068","Total Data",2,0,NA
"7069","Total Data",2,0,NA
"7070","Total Data",2,0,NA
"7071","Total Data",5,0,NA
"7072","Total Data",3,0,NA
"7073","Total Data",2,0,NA
"7074","Total Data",4,0,NA
"7075","Total Data",4,0,NA
"7076","Total Data",3,0,NA
"7077","Total Data",16,4044.89361538598,NA
"7078","Total Data",4,0,NA
"7079","Total Data",4,0,NA
"7080","Total Data",4,0,NA
"7081","Total Data",65,12504.9105856736,NA
"7082","Total Data",6,0,NA
"7083","Total Data",7,0,NA
"7084","Total Data",6,0,NA
"7085","Total Data",5,0,NA
"7086","Total Data",5,0,NA
"7087","Total Data",5,0,NA
"7088","Total Data",6,0,NA
"7089","Total Data",6,0,NA
"7090","Total Data",6,0,NA
"7091","Total Data",3,0,NA
"7092","Total Data",2,0,NA
"7093","Total Data",3,0,NA
"7094","Total Data",3,0,NA
"7095","Total Data",6,0,NA
"7096","Total Data",6,0,NA
"7097","Total Data",3,0,NA
"7098","Total Data",3,0,NA
"7099","Total Data",3,0,NA
"7100","Total Data",2,0,NA
"7101","Total Data",3,0,NA
"7102","Total Data",3,0,NA
"7103","Total Data",3,0,NA
"7104","Total Data",3,0,NA
"7105","Total Data",3,0,NA
"7106","Total Data",4,0,NA
"7107","Total Data",1,0,NA
"7108","Total Data",2,0,NA
"7109","Total Data",3,0,NA
"7110","Total Data",3,0,NA
"7111","Total Data",4,0,NA
"7112","Total Data",3,0,NA
"7113","Total Data",4,0,NA
"7114","Total Data",3,0,NA
"7115","Total Data",85,43069.7125951351,NA
"7116","Total Data",8,0,NA
"7117","Total Data",4,0,NA
"7118","Total Data",7,0,NA
"7119","Total Data",6,0,NA
"7120","Total Data",7,0,NA
"7121","Total Data",6,0,NA
"7122","Total Data",7,0,NA
"7123","Total Data",6,0,NA
"7124","Total Data",5,0,NA
"7125","Total Data",4,0,NA
"7126","Total Data",3,0,NA
"7127","Total Data",5,0,NA
"7128","Total Data",6,0,NA
"7129","Total Data",6,0,NA
"7130","Total Data",5,0,NA
"7131","Total Data",5,0,NA
"7132","Total Data",5,0,NA
"7133","Total Data",6,0,NA
"7134","Total Data",1,0,NA
"7135","Total Data",1,0,NA
"7136","Total Data",2,0,NA
"7137","Total Data",2,0,NA
"7138","Total Data",2,0,NA
"7139","Total Data",2,0,NA
"7140","Total Data",1,0,NA
"7141","Total Data",1,0,NA
"7142","Total Data",1,0,NA
"7143","Total Data",1,0,NA
"7144","Total Data",1,0,NA
"7145","Total Data",1,0,NA
"7146","Total Data",9,0,NA
"7147","Total Data",4,0,NA
"7148","Total Data",4,0,NA
"7149","Total Data",4,0,NA
"7150","Total Data",4,0,NA
"7151","Total Data",6,0,NA
"7152","Total Data",6,0,NA
"7153","Total Data",7,0,NA
"7154","Total Data",6,0,NA
"7155","Total Data",3,0,NA
"7156","Total Data",3,0,NA
"7157","Total Data",11,0,NA
"7158","Total Data",6,0,NA
"7159","Total Data",6,0,NA
"7160","Total Data",4,0,NA
"7161","Total Data",4,0,NA
"7162","Total Data",8,0,NA
"7163","Total Data",31,11852.8440892195,NA
"7164","Total Data",48,5599.10359918029,NA
"7165","Total Data",30,25870.4800763228,NA
"7166","Total Data",2,0,NA
"7167","Total Data",2,0,NA
"7168","Total Data",3,0,NA
"7169","Total Data",4,0,NA
"7170","Total Data",4,0,NA
"7171","Total Data",4,0,NA
"7172","Total Data",5,0,NA
"7173","Total Data",3,0,NA
"7174","Total Data",2,0,NA
"7175","Total Data",3,0,NA
"7176","Total Data",3,0,NA
"7177","Total Data",2,0,NA
"7178","Total Data",2,0,NA
"7179","Total Data",5,0,NA
"7180","Total Data",7,0,NA
"7181","Total Data",4,0,NA
"7182","Total Data",3,0,NA
"7183","Total Data",95,50108.3523744931,NA
"7184","Total Data",11,378.51801429541,NA
"7185","Total Data",8,0,NA
"7186","Total Data",7,0,NA
"7187","Total Data",5,0,NA
"7188","Total Data",5,0,NA
"7189","Total Data",7,0,NA
"7190","Total Data",6,0,NA
"7191","Total Data",5,0,NA
"7192","Total Data",2,0,NA
"7193","Total Data",2,0,NA
"7194","Total Data",4,0,NA
"7195","Total Data",1,0,NA
"7196","Total Data",1,0,NA
"7197","Total Data",2,0,NA
"7198","Total Data",1,0,NA
"7199","Total Data",2,0,NA
"7200","Total Data",2,0,NA
"7201","Total Data",5,0,NA
"7202","Total Data",14,1960.54058370617,NA
"7203","Total Data",3,0,NA
"7204","Total Data",4,0,NA
"7205","Total Data",4,0,NA
"7206","Total Data",4,0,NA
"7207","Total Data",2,0,NA
"7208","Total Data",3,0,NA
"7209","Total Data",4,0,NA
"7210","Total Data",3,0,NA
"7211","Total Data",5,0,NA
"7212","Total Data",3,0,NA
"7213","Total Data",3,0,NA
"7214","Total Data",3,0,NA
"7215","Total Data",24,23612.5897261999,NA
"7216","Total Data",55,46363.5424310591,NA
"7217","Total Data",5,0,NA
"7218","Total Data",3,0,NA
"7219","Total Data",4,0,NA
"7220","Total Data",3,0,NA
"7221","Total Data",50,35205.4979474978,NA
"7222","Total Data",7,0,NA
"7223","Total Data",38,29190.756112219,NA
"7224","Total Data",9,0,NA
"7225","Total Data",6,0,NA
"7226","Total Data",6,0,NA
"7227","Total Data",4,0,NA
"7228","Total Data",4,0,NA
"7229","Total Data",1,0,NA
"7230","Total Data",3,0,NA
"7231","Total Data",3,0,NA
"7232","Total Data",7,0,NA
"7233","Total Data",4,0,NA
"7234","Total Data",4,0,NA
"7235","Total Data",4,0,NA
"7236","Total Data",4,0,NA
"7237","Total Data",3,0,NA
"7238","Total Data",63,21706.8628933716,NA
"7239","Total Data",4,0,NA
"7240","Total Data",7,0,NA
"7241","Total Data",5,0,NA
"7242","Total Data",4,0,NA
"7243","Total Data",20,10458,NA
"7244","Total Data",5,0,NA
"7245","Total Data",6,0,NA
"7246","Total Data",6,0,NA
"7247","Total Data",5,0,NA
"7248","Total Data",4,0,NA
"7249","Total Data",7,0,NA
"7250","Total Data",7,0,NA
"7251","Total Data",6,0,NA
"7252","Total Data",5,0,NA
"7253","Total Data",2,0,NA
"7254","Total Data",5,0,NA
"7255","Total Data",3,0,NA
"7256","Total Data",1,0,NA
"7257","Total Data",3,0,NA
"7258","Total Data",4,0,NA
"7259","Total Data",1,0,NA
"7260","Total Data",123,61210.4946894165,NA
"7261","Total Data",7,0,NA
"7262","Total Data",8,0,NA
"7263","Total Data",5,0,NA
"7264","Total Data",6,0,NA
"7265","Total Data",5,0,NA
"7266","Total Data",5,0,NA
"7267","Total Data",5,0,NA
"7268","Total Data",3,0,NA
"7269","Total Data",3,0,NA
"7270","Total Data",25,11521.4778085766,NA
"7271","Total Data",46,5112.27471212589,NA
"7272","Total Data",1,0,NA
"7273","Total Data",2,0,NA
"7274","Total Data",3,0,NA
"7275","Total Data",3,0,NA
"7276","Total Data",3,0,NA
"7277","Total Data",6,0,NA
"7278","Total Data",5,0,NA
"7279","Total Data",5,0,NA
"7280","Total Data",6,0,NA
"7281","Total Data",6,0,NA
"7282","Total Data",5,0,NA
"7283","Total Data",5,0,NA
"7284","Total Data",6,0,NA
"7285","Total Data",4,0,NA
"7286","Total Data",6,0,NA
"7287","Total Data",4,0,NA
"7288","Total Data",3,0,NA
"7289","Total Data",2,0,NA
"7290","Total Data",3,0,NA
"7291","Total Data",3,0,NA
"7292","Total Data",4,0,NA
"7293","Total Data",3,0,NA
"7294","Total Data",1,0,NA
"7295","Total Data",2,0,NA
"7296","Total Data",1,0,NA
"7297","Total Data",1,0,NA
"7298","Total Data",1,0,NA
"7299","Total Data",1,0,NA
"7300","Total Data",1,0,NA
"7301","Total Data",1,0,NA
"7302","Total Data",1,0,NA
"7303","Total Data",2,0,NA
"7304","Total Data",2,0,NA
"7305","Total Data",1,0,NA
"7306","Total Data",1,0,NA
"7307","Total Data",2,0,NA
"7308","Total Data",3,0,NA
"7309","Total Data",2,0,NA
"7310","Total Data",1,0,NA
"7311","Total Data",51,64109.4157382131,NA
"7312","Total Data",5,0,NA
"7313","Total Data",3,0,NA
"7314","Total Data",3,0,NA
"7315","Total Data",2,0,NA
"7316","Total Data",5,3483,NA
"7317","Total Data",2,0,NA
"7318","Total Data",55,80337.4591210702,NA
"7319","Total Data",2,0,NA
"7320","Total Data",3,0,NA
"7321","Total Data",6,0,NA
"7322","Total Data",3,0,NA
"7323","Total Data",58,42261.3176519784,NA
"7324","Total Data",2,0,NA
"7325","Total Data",5,0,NA
"7326","Total Data",3,0,NA
"7327","Total Data",4,0,NA
"7328","Total Data",4,0,NA
"7329","Total Data",7,0,NA
"7330","Total Data",5,0,NA
"7331","Total Data",6,0,NA
"7332","Total Data",6,0,NA
"7333","Total Data",6,0,NA
"7334","Total Data",3,0,NA
"7335","Total Data",5,0,NA
"7336","Total Data",5,0,NA
"7337","Total Data",5,0,NA
"7338","Total Data",4,0,NA
"7339","Total Data",5,0,NA
"7340","Total Data",4,0,NA
"7341","Total Data",4,0,NA
"7342","Total Data",22,2746.22870481264,NA
"7343","Total Data",5,0,NA
"7344","Total Data",8,0,NA
"7345","Total Data",10,0,NA
"7346","Total Data",6,0,NA
"7347","Total Data",4,0,NA
"7348","Total Data",4,0,NA
"7349","Total Data",2,0,NA
"7350","Total Data",3,0,NA
"7351","Total Data",47,51886.7642602255,NA
"7352","Total Data",39,146594.955616165,NA
"7353","Total Data",158,82991.5627821121,NA
"7354","Total Data",5,0,NA
"7355","Total Data",4,0,NA
"7356","Total Data",5,0,NA
"7357","Total Data",5,0,NA
"7358","Total Data",7,0,NA
"7359","Total Data",1,0,NA
"7360","Total Data",1,0,NA
"7361","Total Data",1,0,NA
"7362","Total Data",6,0,NA
"7363","Total Data",1,0,NA
"7364","Total Data",1,0,NA
"7365","Total Data",3,0,NA
"7366","Total Data",1,0,NA
"7367","Total Data",1,0,NA
"7368","Total Data",1,0,NA
"7369","Total Data",74,56285.8603441417,NA
"7370","Total Data",4,0,NA
"7371","Total Data",7,0,NA
"7372","Total Data",4,0,NA
"7373","Total Data",6,0,NA
"7374","Total Data",11,0,NA
"7375","Total Data",6,0,NA
"7376","Total Data",7,0,NA
"7377","Total Data",5,0,NA
"7378","Total Data",5,0,NA
"7379","Total Data",6,0,NA
"7380","Total Data",4,0,NA
"7381","Total Data",1,0,NA
"7382","Total Data",2,0,NA
"7383","Total Data",30,12180.2604171017,NA
"7384","Total Data",29,53225.7170122829,NA
"7385","Total Data",2,0,NA
"7386","Total Data",4,0,NA
"7387","Total Data",8,0,NA
"7388","Total Data",6,0,NA
"7389","Total Data",7,0,NA
"7390","Total Data",3,0,NA
"7391","Total Data",6,0,NA
"7392","Total Data",3,0,NA
"7393","Total Data",4,0,NA
"7394","Total Data",1,0,NA
"7395","Total Data",1,0,NA
"7396","Total Data",1,0,NA
"7397","Total Data",1,0,NA
"7398","Total Data",6,0,NA
"7399","Total Data",6,0,NA
"7400","Total Data",3,0,NA
"7401","Total Data",3,0,NA
"7402","Total Data",3,0,NA
"7403","Total Data",3,0,NA
"7404","Total Data",70,141797.276167539,NA
"7405","Total Data",19,285.728094967294,NA
"7406","Total Data",24,111036.76572363,NA
"7407","Total Data",7,0,NA
"7408","Total Data",10,0,NA
"7409","Total Data",30,113352.975492582,NA
"7410","Total Data",1,0,NA
"7411","Total Data",20,1450.20882979916,NA
"7412","Total Data",3,0,NA
"7413","Total Data",42,19402.8973119103,NA
"7414","Total Data",4,0,NA
"7415","Total Data",2,0,NA
"7416","Total Data",2,0,NA
"7417","Total Data",6,0,NA
"7418","Total Data",4,0,NA
"7419","Total Data",2,0,NA
"7420","Total Data",3,0,NA
"7421","Total Data",4,0,NA
"7422","Total Data",3,0,NA
"7423","Total Data",5,0,NA
"7424","Total Data",7,0,NA
"7425","Total Data",7,0,NA
"7426","Total Data",5,0,NA
"7427","Total Data",4,0,NA
"7428","Total Data",4,0,NA
"7429","Total Data",2,0,NA
"7430","Total Data",2,0,NA
"7431","Total Data",2,0,NA
"7432","Total Data",3,0,NA
"7433","Total Data",95,86502.575905609,NA
"7434","Total Data",7,0,NA
"7435","Total Data",7,0,NA
"7436","Total Data",11,14140.5626471342,NA
"7437","Total Data",17,17308.9045615007,NA
"7438","Total Data",43,14295.4919635414,NA
"7439","Total Data",5,0,NA
"7440","Total Data",3,0,NA
"7441","Total Data",6,0,NA
"7442","Total Data",30,35845.8219713089,NA
"7443","Total Data",6,0,NA
"7444","Total Data",1,0,NA
"7445","Total Data",2,0,NA
"7446","Total Data",1,0,NA
"7447","Total Data",1,0,NA
"7448","Total Data",1,0,NA
"7449","Total Data",1,0,NA
"7450","Total Data",3,0,NA
"7451","Total Data",2,0,NA
"7452","Total Data",2,0,NA
"7453","Total Data",6,0,NA
"7454","Total Data",33,124999.817172806,NA
"7455","Total Data",7,0,NA
"7456","Total Data",7,0,NA
"7457","Total Data",3,0,NA
"7458","Total Data",6,0,NA
"7459","Total Data",6,0,NA
"7460","Total Data",5,0,NA
"7461","Total Data",5,0,NA
"7462","Total Data",8,0,NA
"7463","Total Data",8,0,NA
"7464","Total Data",5,0,NA
"7465","Total Data",3,0,NA
"7466","Total Data",2,0,NA
"7467","Total Data",1,0,NA
"7468","Total Data",1,0,NA
"7469","Total Data",1,0,NA
"7470","Total Data",1,0,NA
"7471","Total Data",1,0,NA
"7472","Total Data",68,642.142221505196,NA
"7473","Total Data",4,0,NA
"7474","Total Data",34,3366.72086298231,NA
"7475","Total Data",2,0,NA
"7476","Total Data",6,0,NA
"7477","Total Data",3,0,NA
"7478","Total Data",4,0,NA
"7479","Total Data",1,0,NA
"7480","Total Data",1,0,NA
"7481","Total Data",1,0,NA
"7482","Total Data",1,0,NA
"7483","Total Data",1,0,NA
"7484","Total Data",1,0,NA
"7485","Total Data",1,0,NA
"7486","Total Data",20,48461.896824185,NA
"7487","Total Data",8,0,NA
"7488","Total Data",8,0,NA
"7489","Total Data",7,0,NA
"7490","Total Data",7,0,NA
"7491","Total Data",4,0,NA
"7492","Total Data",6,0,NA
"7493","Total Data",6,0,NA
"7494","Total Data",6,0,NA
"7495","Total Data",2,0,NA
"7496","Total Data",3,0,NA
"7497","Total Data",3,0,NA
"7498","Total Data",3,0,NA
"7499","Total Data",2,0,NA
"7500","Total Data",2,0,NA
"7501","Total Data",4,0,NA
"7502","Total Data",1,0,NA
"7503","Total Data",1,0,NA
"7504","Total Data",1,0,NA
"7505","Total Data",2,0,NA
"7506","Total Data",2,0,NA
"7507","Total Data",1,0,NA
"7508","Total Data",1,0,NA
"7509","Total Data",1,0,NA
"7510","Total Data",112,212173.359222499,NA
"7511","Total Data",3,0,NA
"7512","Total Data",29,17130.1885000311,NA
"7513","Total Data",4,0,NA
"7514","Total Data",5,0,NA
"7515","Total Data",6,0,NA
"7516","Total Data",6,0,NA
"7517","Total Data",7,0,NA
"7518","Total Data",40,21574.3706148267,NA
"7519","Total Data",2,0,NA
"7520","Total Data",4,0,NA
"7521","Total Data",4,0,NA
"7522","Total Data",1,0,NA
"7523","Total Data",2,0,NA
"7524","Total Data",3,0,NA
"7525","Total Data",2,0,NA
"7526","Total Data",6,0,NA
"7527","Total Data",3,0,NA
"7528","Total Data",2,0,NA
"7529","Total Data",2,0,NA
"7530","Total Data",4,0,NA
"7531","Total Data",6,0,NA
"7532","Total Data",3,0,NA
"7533","Total Data",4,0,NA
"7534","Total Data",3,0,NA
"7535","Total Data",2,0,NA
"7536","Total Data",3,0,NA
"7537","Total Data",3,0,NA
"7538","Total Data",96,28919.6711305322,NA
"7539","Total Data",37,1054.0790388675,NA
"7540","Total Data",7,0,NA
"7541","Total Data",6,0,NA
"7542","Total Data",7,0,NA
"7543","Total Data",7,0,NA
"7544","Total Data",9,0,NA
"7545","Total Data",5,0,NA
"7546","Total Data",6,0,NA
"7547","Total Data",4,0,NA
"7548","Total Data",4,0,NA
"7549","Total Data",4,0,NA
"7550","Total Data",8,0,NA
"7551","Total Data",6,0,NA
"7552","Total Data",6,0,NA
"7553","Total Data",5,0,NA
"7554","Total Data",7,0,NA
"7555","Total Data",6,0,NA
"7556","Total Data",4,0,NA
"7557","Total Data",4,0,NA
"7558","Total Data",9,0,NA
"7559","Total Data",8,0,NA
"7560","Total Data",5,0,NA
"7561","Total Data",6,0,NA
"7562","Total Data",9,0,NA
"7563","Total Data",5,0,NA
"7564","Total Data",5,0,NA
"7565","Total Data",2,0,NA
"7566","Total Data",3,0,NA
"7567","Total Data",2,0,NA
"7568","Total Data",3,0,NA
"7569","Total Data",2,0,NA
"7570","Total Data",3,0,NA
"7571","Total Data",2,0,NA
"7572","Total Data",3,0,NA
"7573","Total Data",1,0,NA
"7574","Total Data",1,0,NA
"7575","Total Data",1,0,NA
"7576","Total Data",1,0,NA
"7577","Total Data",1,0,NA
"7578","Total Data",2,0,NA
"7579","Total Data",1,0,NA
"7580","Total Data",71,166417.526310719,NA
"7581","Total Data",6,0,NA
"7582","Total Data",9,0,NA
"7583","Total Data",4,0,NA
"7584","Total Data",5,0,NA
"7585","Total Data",5,0,NA
"7586","Total Data",5,0,NA
"7587","Total Data",6,0,NA
"7588","Total Data",6,0,NA
"7589","Total Data",6,0,NA
"7590","Total Data",4,0,NA
"7591","Total Data",6,0,NA
"7592","Total Data",5,0,NA
"7593","Total Data",4,0,NA
"7594","Total Data",5,0,NA
"7595","Total Data",6,0,NA
"7596","Total Data",2,0,NA
"7597","Total Data",2,0,NA
"7598","Total Data",1,0,NA
"7599","Total Data",1,0,NA
"7600","Total Data",1,0,NA
"7601","Total Data",1,0,NA
"7602","Total Data",1,0,NA
"7603","Total Data",3,0,NA
"7604","Total Data",3,0,NA
"7605","Total Data",1,0,NA
"7606","Total Data",1,0,NA
"7607","Total Data",14,3698.23073296316,NA
"7608","Total Data",6,0,NA
"7609","Total Data",8,0,NA
"7610","Total Data",3,0,NA
"7611","Total Data",5,0,NA
"7612","Total Data",6,0,NA
"7613","Total Data",4,0,NA
"7614","Total Data",3,0,NA
"7615","Total Data",19,2859.3425569578,NA
"7616","Total Data",3,0,NA
"7617","Total Data",36,18004.5767645466,NA
"7618","Total Data",2,0,NA
"7619","Total Data",1,0,NA
"7620","Total Data",2,0,NA
"7621","Total Data",2,0,NA
"7622","Total Data",1,0,NA
"7623","Total Data",3,0,NA
"7624","Total Data",3,0,NA
"7625","Total Data",3,0,NA
"7626","Total Data",2,0,NA
"7627","Total Data",3,0,NA
"7628","Total Data",3,0,NA
"7629","Total Data",3,0,NA
"7630","Total Data",2,0,NA
"7631","Total Data",2,0,NA
"7632","Total Data",2,0,NA
"7633","Total Data",1,0,NA
"7634","Total Data",1,0,NA
"7635","Total Data",1,0,NA
"7636","Total Data",1,0,NA
"7637","Total Data",132,428292.381773606,NA
"7638","Total Data",7,843.368582018994,NA
"7639","Total Data",40,120589.019530947,NA
"7640","Total Data",6,0,NA
"7641","Total Data",13,0,NA
"7642","Total Data",9,0,NA
"7643","Total Data",5,0,NA
"7644","Total Data",6,0,NA
"7645","Total Data",5,0,NA
"7646","Total Data",6,0,NA
"7647","Total Data",3,0,NA
"7648","Total Data",1,0,NA
"7649","Total Data",5,0,NA
"7650","Total Data",3,0,NA
"7651","Total Data",4,0,NA
"7652","Total Data",3,0,NA
"7653","Total Data",2,0,NA
"7654","Total Data",2,0,NA
"7655","Total Data",3,0,NA
"7656","Total Data",4,0,NA
"7657","Total Data",4,0,NA
"7658","Total Data",2,0,NA
"7659","Total Data",2,0,NA
"7660","Total Data",2,0,NA
"7661","Total Data",3,0,NA
"7662","Total Data",3,0,NA
"7663","Total Data",23,2207.49678222814,NA
"7664","Total Data",5,0,NA
"7665","Total Data",5,0,NA
"7666","Total Data",4,0,NA
"7667","Total Data",4,0,NA
"7668","Total Data",2,0,NA
"7669","Total Data",2,0,NA
"7670","Total Data",2,0,NA
"7671","Total Data",2,0,NA
"7672","Total Data",3,0,NA
"7673","Total Data",1,0,NA
"7674","Total Data",1,0,NA
"7675","Total Data",2,0,NA
"7676","Total Data",1,0,NA
"7677","Total Data",1,0,NA
"7678","Total Data",1,0,NA
"7679","Total Data",1,0,NA
"7680","Total Data",25,6977.64588532567,NA
"7681","Total Data",5,0,NA
"7682","Total Data",6,0,NA
"7683","Total Data",5,0,NA
"7684","Total Data",4,0,NA
"7685","Total Data",2,0,NA
"7686","Total Data",5,0,NA
"7687","Total Data",4,0,NA
"7688","Total Data",2,0,NA
"7689","Total Data",1,0,NA
"7690","Total Data",2,0,NA
"7691","Total Data",1,0,NA
"7692","Total Data",2,0,NA
"7693","Total Data",69,505380.647706984,NA
"7694","Total Data",4,0,NA
"7695","Total Data",6,0,NA
"7696","Total Data",1,0,NA
"7697","Total Data",8,0,NA
"7698","Total Data",2,0,NA
"7699","Total Data",4,0,NA
"7700","Total Data",3,0,NA
"7701","Total Data",4,0,NA
"7702","Total Data",62,111578.587122455,NA
"7703","Total Data",11,178.381803385899,NA
"7704","Total Data",6,0,NA
"7705","Total Data",7,0,NA
"7706","Total Data",9,0,NA
"7707","Total Data",6,0,NA
"7708","Total Data",12,0,NA
"7709","Total Data",6,0,NA
"7710","Total Data",5,0,NA
"7711","Total Data",7,0,NA
"7712","Total Data",7,0,NA
"7713","Total Data",5,0,NA
"7714","Total Data",6,0,NA
"7715","Total Data",5,0,NA
"7716","Total Data",12,0,NA
"7717","Total Data",7,0,NA
"7718","Total Data",4,0,NA
"7719","Total Data",5,0,NA
"7720","Total Data",4,0,NA
"7721","Total Data",3,0,NA
"7722","Total Data",3,0,NA
"7723","Total Data",5,0,NA
"7724","Total Data",3,0,NA
"7725","Total Data",2,0,NA
"7726","Total Data",1,0,NA
"7727","Total Data",1,0,NA
"7728","Total Data",1,0,NA
"7729","Total Data",1,0,NA
"7730","Total Data",1,0,NA
"7731","Total Data",1,0,NA
"7732","Total Data",1,0,NA
"7733","Total Data",1,0,NA
"7734","Total Data",1,0,NA
"7735","Total Data",1,0,NA
"7736","Total Data",70,107600.838865982,NA
"7737","Total Data",4,0,NA
"7738","Total Data",4,0,NA
"7739","Total Data",9,0,NA
"7740","Total Data",8,0,NA
"7741","Total Data",4,0,NA
"7742","Total Data",6,0,NA
"7743","Total Data",5,0,NA
"7744","Total Data",6,0,NA
"7745","Total Data",6,0,NA
"7746","Total Data",3,0,NA
"7747","Total Data",1,0,NA
"7748","Total Data",1,0,NA
"7749","Total Data",1,0,NA
"7750","Total Data",1,0,NA
"7751","Total Data",1,0,NA
"7752","Total Data",1,0,NA
"7753","Total Data",1,0,NA
"7754","Total Data",1,0,NA
"7755","Total Data",1,0,NA
"7756","Total Data",1,0,NA
"7757","Total Data",1,0,NA
"7758","Total Data",1,0,NA
"7759","Total Data",1,0,NA
"7760","Total Data",1,0,NA
"7761","Total Data",1,0,NA
